12556,11/17/2009,2,0.1556087195
12719,11/11/2009,2,0.0521321175
12719,11/12/2009,10,0.35561166990000004
12719,11/13/2009,12,0.2514571115833334
12719,11/14/2009,1,0.097565355
12720,11/11/2009,5,0.6388297968
12720,11/12/2009,24,0.6879157667083334
12720,11/13/2009,20,0.76537936535
12720,11/14/2009,11,0.4594261474545455
12720,11/15/2009,7,0.30131107085714287
12720,11/16/2009,3,0.099218607
12720,11/17/2009,3,0.19007005133333335
12720,11/7/2009,1,0.089496313
12883,11/11/2009,5,0.39882979679999997
12883,11/12/2009,21,0.5150645505238095
12883,11/13/2009,19,0.558850594631579
12883,11/14/2009,8,0.321818365875
12883,11/15/2009,4,0.182514277
12883,11/17/2009,1,0.015079488
12884,11/11/2009,5,0.9788297967999998
12884,11/12/2009,24,1.0279157667083332
12884,11/13/2009,22,1.0216855610454543
12884,11/14/2009,14,0.6723223628571429
12884,11/15/2009,10,0.4957722499
12884,11/16/2009,4,0.363649696
12884,11/17/2009,4,0.44200326524999994
12884,11/7/2009,2,0.346284662
12885,11/12/2009,1,0.025673191
12885,11/13/2009,1,0.02360305
12890,11/11/2009,4,0.215734242
12890,11/12/2009,13,0.4777728641538461
12890,11/13/2009,16,0.3765808057499999
12890,11/14/2009,4,0.20848462525
12890,11/15/2009,1,0.023585445
12891,11/11/2009,1,0.047198688
12891,11/12/2009,10,0.32561166990000007
12891,11/13/2009,11,0.2432117625454545
12891,11/14/2009,1,0.067565355
12892,11/11/2009,3,0.13399739033333333
12892,11/12/2009,11,0.41584132645454547
12892,11/13/2009,13,0.3268035514615385
12892,11/14/2009,3,0.107121218
13047,11/11/2009,5,0.7488297968
13047,11/12/2009,24,0.7979157667083334
13047,11/13/2009,21,0.8342830423333335
13047,11/14/2009,12,0.5291101356666666
13047,11/15/2009,8,0.36415636125000006
13047,11/16/2009,3,0.20921860700000003
13047,11/17/2009,3,0.30007005133333337
13047,11/7/2009,2,0.11628466200000001
13048,11/11/2009,5,0.9288297968
13048,11/12/2009,24,0.9779157667083336
13048,11/13/2009,22,0.9716855610454544
13048,11/14/2009,14,0.6223223628571429
13048,11/15/2009,9,0.49951514322222224
13048,11/16/2009,4,0.313649696
13048,11/17/2009,4,0.39200326525
13048,11/7/2009,2,0.296284662
13054,11/11/2009,4,0.245734242
13054,11/12/2009,15,0.4423058066
13054,11/13/2009,16,0.40658080487500003
13054,11/14/2009,4,0.23848462525
13054,11/15/2009,1,0.053585445
13055,11/11/2009,4,0.185734242
13055,11/12/2009,13,0.4477728641538461
13055,11/13/2009,15,0.3716824128000001
13055,11/14/2009,4,0.17848462524999997
13056,11/11/2009,4,0.195734242
13056,11/12/2009,13,0.4577728641538462
13056,11/13/2009,15,0.3816824127999999
13056,11/14/2009,4,0.18848462524999998
13056,11/15/2009,1,0.003585445
13057,11/12/2009,7,0.16803673514285714
13057,11/13/2009,4,0.189625773
13210,11/12/2009,2,0.0263969995
13210,11/13/2009,2,0.023798530499999998
13211,11/11/2009,5,0.8088297967999999
13211,11/12/2009,24,0.8579157667083334
13211,11/13/2009,21,0.8942830423333334
13211,11/14/2009,13,0.547283308923077
13211,11/15/2009,9,0.37951514322222224
13211,11/16/2009,3,0.269218607
13211,11/17/2009,4,0.27200326525
13211,11/7/2009,2,0.17628466199999998
13212,11/11/2009,5,1.1188297968
13212,11/12/2009,24,1.1679157667083333
13212,11/13/2009,22,1.1616855610454542
13212,11/14/2009,17,0.6784425240588237
13212,11/15/2009,11,0.5785318201818181
13212,11/16/2009,4,0.5036496960000001
13212,11/17/2009,5,0.4710824156
13212,11/7/2009,3,0.3640932723333333
13213,11/11/2009,5,0.4588297968000001
13213,11/12/2009,24,0.5079157667083333
13213,11/13/2009,19,0.6188505946315791
13213,11/14/2009,10,0.3085981595
13213,11/15/2009,4,0.242514277
13213,11/17/2009,2,0.0656087195
13214,11/11/2009,5,0.4088297967999999
13214,11/12/2009,22,0.5015450552272728
13214,11/13/2009,19,0.5688505946315788
13214,11/14/2009,8,0.331818365875
13214,11/15/2009,4,0.192514277
13214,11/17/2009,2,0.0156087195
13216,11/11/2009,1,0.017198688
13216,11/12/2009,9,0.3303732197777778
13216,11/13/2009,9,0.2617376581111111
13216,11/14/2009,1,0.037565355
13217,11/11/2009,3,0.1739973903333333
13217,11/12/2009,13,0.38777286415384615
13217,11/13/2009,13,0.36680355146153854
13217,11/14/2009,4,0.11848462525
13218,11/11/2009,8,0.5406396015
13218,11/12/2009,24,0.8579157667083334
13218,11/13/2009,22,0.8616119840909092
13218,11/14/2009,15,0.4921996545333334
13218,11/15/2009,11,0.316391986
13218,11/16/2009,6,0.198772833
13218,11/17/2009,5,0.24868609020000002
13218,11/7/2009,3,0.179360046
13218,11/8/2009,2,0.1001441595
13218,11/9/2009,2,0.10948954500000001
13218,11/9/2009,2,0.10948954500000001
13219,11/11/2009,4,0.325734242
13219,11/12/2009,16,0.49299504881250006
13219,11/13/2009,16,0.486580804875
13219,11/14/2009,6,0.22366598466666668
13219,11/15/2009,2,0.0858312195
13220,11/11/2009,4,0.40573424199999997
13220,11/12/2009,19,0.487319032631579
13220,11/13/2009,18,0.5090649193333334
13220,11/14/2009,8,0.24181836587499997
13220,11/15/2009,4,0.102514277
13221,11/11/2009,3,0.06399739033333333
13221,11/12/2009,10,0.38561166989999995
13221,11/13/2009,12,0.2814571115833333
13221,11/14/2009,1,0.127565355
13222,11/12/2009,7,0.16803673514285714
13222,11/13/2009,4,0.189625773
13374,11/12/2009,7,0.19803673514285716
13374,11/13/2009,4,0.219625773
13375,11/11/2009,2,0.0321321175
13375,11/12/2009,10,0.3356116699
13375,11/13/2009,11,0.2532117625454546
13375,11/14/2009,1,0.077565355
13376,11/11/2009,5,1.1488297968
13376,11/12/2009,24,1.1979157667083336
13376,11/13/2009,22,1.1916855610454549
13376,11/14/2009,17,0.7084425240588235
13376,11/15/2009,11,0.6085318201818182
13376,11/16/2009,4,0.533649696
13376,11/17/2009,5,0.5010824156
13376,11/7/2009,3,0.3940932723333333
13377,11/11/2009,5,0.6488297968000001
13377,11/12/2009,24,0.6979157667083333
13377,11/13/2009,20,0.77537936535
13377,11/14/2009,11,0.4694261474545455
13377,11/15/2009,7,0.3113110708571428
13377,11/16/2009,3,0.10921860699999998
13377,11/17/2009,3,0.20007005133333333
13377,11/7/2009,1,0.099496313
13378,11/11/2009,5,0.5188297968
13378,11/12/2009,24,0.5679157667083333
13378,11/13/2009,20,0.64537936535
13378,11/14/2009,11,0.3394261474545454
13378,11/15/2009,6,0.21170779883333335
13378,11/16/2009,1,0.054663605
13378,11/17/2009,2,0.1256087195
13379,11/11/2009,5,0.5188297968
13379,11/12/2009,24,0.5679157667083333
13379,11/13/2009,20,0.64537936535
13379,11/14/2009,11,0.3394261474545454
13379,11/15/2009,6,0.21170779883333335
13379,11/16/2009,1,0.054663605
13379,11/17/2009,2,0.1256087195
13380,11/12/2009,7,0.3080367351428572
13380,11/13/2009,7,0.21435469714285713
13381,11/11/2009,5,0.5588297968
13381,11/12/2009,24,0.6079157667083334
13381,11/13/2009,20,0.68537936535
13381,11/14/2009,11,0.37942614745454545
13381,11/15/2009,7,0.22131107085714283
13381,11/16/2009,2,0.0599010065
13381,11/17/2009,2,0.1656087195
13381,11/7/2009,1,0.009496313
13382,11/10/2009,14,0.6130653347857145
13382,11/11/2009,18,0.936752069388889
13382,11/12/2009,24,1.797915766708333
13382,11/13/2009,24,1.7279382910416665
13382,11/14/2009,24,1.1345585949583332
13382,11/15/2009,22,0.8459924865909091
13382,11/16/2009,16,0.7638283451250001
13382,11/17/2009,18,0.7041023518333333
13382,11/18/2009,1,0.867418025
13382,11/6/2009,12,0.5812995621666667
13382,11/7/2009,14,0.6524518196428571
13382,11/8/2009,15,0.6024402476666667
13382,11/9/2009,15,0.6192897105999999
13382,11/9/2009,15,0.6192897105999999
13383,11/10/2009,14,0.5730653347857144
13383,11/11/2009,17,0.9515057562352941
13383,11/12/2009,24,1.7579157667083332
13383,11/13/2009,24,1.687938291041667
13383,11/14/2009,24,1.0945585949583336
13383,11/15/2009,22,0.8059924865909093
13383,11/16/2009,16,0.7238283451249999
13383,11/17/2009,17,0.7047696490588237
13383,11/18/2009,1,0.827418025
13383,11/6/2009,12,0.5412995621666666
13383,11/7/2009,13,0.659965332
13383,11/8/2009,14,0.6038875404999999
13383,11/9/2009,15,0.5792897105999999
13383,11/9/2009,15,0.5792897105999999
13384,11/11/2009,5,0.6488297968000001
13384,11/12/2009,24,0.6979157667083333
13384,11/13/2009,21,0.7391955746666666
13384,11/14/2009,12,0.43332644741666665
13384,11/15/2009,7,0.3113110708571428
13384,11/16/2009,4,0.0933732665
13384,11/17/2009,3,0.20007005133333333
13384,11/7/2009,2,0.0625035635
13385,11/11/2009,5,0.3588297968
13385,11/12/2009,19,0.527319032631579
13385,11/13/2009,18,0.5490649193333332
13385,11/14/2009,8,0.28181836587500003
13385,11/15/2009,4,0.142514277
13386,11/11/2009,3,0.10399739033333333
13386,11/12/2009,10,0.4256116699
13386,11/13/2009,13,0.2968035514615384
13386,11/14/2009,3,0.077121218
13537,11/12/2009,7,0.13803673514285714
13537,11/13/2009,4,0.159625773
13538,11/12/2009,4,0.1361842655
13538,11/13/2009,3,0.12073403466666666
13539,11/12/2009,5,0.12707259680000002
13539,11/13/2009,3,0.14073403466666667
13540,11/11/2009,5,0.6288297968000001
13540,11/12/2009,24,0.6779157667083333
13540,11/13/2009,20,0.7553793653499999
13540,11/14/2009,11,0.4494261474545454
13540,11/15/2009,7,0.2913110708571428
13540,11/16/2009,3,0.089218607
13540,11/17/2009,3,0.18007005133333334
13540,11/7/2009,1,0.079496313
13541,11/11/2009,5,0.9388297968
13541,11/12/2009,24,0.9879157667083333
13541,11/13/2009,22,0.9816855610454546
13541,11/14/2009,14,0.6323223628571428
13541,11/15/2009,9,0.5095151432222222
13541,11/16/2009,4,0.323649696
13541,11/17/2009,4,0.4020032652499999
13541,11/7/2009,2,0.306284662
13542,11/11/2009,5,0.6588297967999999
13542,11/12/2009,24,0.7079157667083334
13542,11/13/2009,20,0.7853793653500001
13542,11/14/2009,11,0.47942614745454554
13542,11/15/2009,7,0.32131107085714283
13542,11/16/2009,3,0.11921860699999999
13542,11/17/2009,3,0.2100700513333333
13542,11/7/2009,1,0.109496313
13543,11/11/2009,5,0.8088297967999999
13543,11/12/2009,24,0.8579157667083334
13543,11/13/2009,21,0.8942830423333334
13543,11/14/2009,13,0.547283308923077
13543,11/15/2009,9,0.37951514322222224
13543,11/16/2009,3,0.269218607
13543,11/17/2009,4,0.27200326525
13543,11/7/2009,2,0.17628466199999998
13544,11/11/2009,5,0.6188297968
13544,11/12/2009,24,0.6679157667083334
13544,11/13/2009,20,0.7453793653500002
13544,11/14/2009,11,0.4394261474545455
13544,11/15/2009,7,0.28131107085714285
13544,11/16/2009,2,0.1199010065
13544,11/17/2009,3,0.17007005133333333
13544,11/7/2009,1,0.069496313
13545,11/12/2009,5,0.12707259680000002
13545,11/13/2009,3,0.14073403466666667
13546,11/11/2009,5,0.5888297968
13546,11/12/2009,24,0.6379157667083334
13546,11/13/2009,20,0.71537936535
13546,11/14/2009,11,0.40942614745454536
13546,11/15/2009,7,0.2513110708571428
13546,11/16/2009,2,0.08990100649999999
13546,11/17/2009,3,0.14007005133333333
13546,11/7/2009,1,0.039496313
13547,11/10/2009,5,0.0976908792
13547,11/11/2009,11,0.5615851732727273
13547,11/12/2009,24,1.0579157667083334
13547,11/13/2009,24,0.9879382910416666
13547,11/14/2009,17,0.6252361497058823
13547,11/15/2009,13,0.4417828476923077
13547,11/16/2009,9,0.2977473112222222
13547,11/17/2009,9,0.29339613144444443
13547,11/18/2009,1,0.127418025
13547,11/6/2009,5,0.06917325860000001
13547,11/7/2009,7,0.18835472171428572
13547,11/8/2009,5,0.17956514159999998
13547,11/9/2009,6,0.16611831816666667
13547,11/9/2009,6,0.16611831816666667
13548,11/10/2009,11,0.28077195690909096
13548,11/11/2009,14,0.71583769
13548,11/12/2009,24,1.3679157667083333
13548,11/13/2009,24,1.2979382910416664
13548,11/14/2009,23,0.7383971318695653
13548,11/15/2009,17,0.608520228764706
13548,11/16/2009,13,0.46017000538461544
13548,11/17/2009,13,0.46979797469230766
13548,11/18/2009,1,0.437418025
13548,11/6/2009,9,0.2764723101111111
13548,11/7/2009,11,0.3607246962727273
13548,11/8/2009,11,0.326916114
13548,11/9/2009,11,0.3365525687272728
13548,11/9/2009,11,0.3365525687272728
13549,11/11/2009,5,0.6088297968
13549,11/12/2009,24,0.6579157667083332
13549,11/13/2009,20,0.7353793653499999
13549,11/14/2009,11,0.42942614745454544
13549,11/15/2009,7,0.27131107085714284
13549,11/16/2009,3,0.075213086
13549,11/17/2009,3,0.16007005133333332
13549,11/7/2009,1,0.059496313
13550,11/11/2009,5,0.5388297968
13550,11/12/2009,24,0.5879157667083333
13550,11/13/2009,20,0.6653793653500001
13550,11/14/2009,11,0.35942614745454543
13550,11/15/2009,7,0.2013110708571429
13550,11/16/2009,2,0.039901006499999996
13550,11/17/2009,2,0.14560871949999998
13702,11/12/2009,5,0.1470725968
13702,11/13/2009,3,0.16073403466666666
13703,11/12/2009,4,0.1361842655
13703,11/13/2009,3,0.12073403466666666
13704,11/12/2009,7,0.2980367351428571
13704,11/13/2009,7,0.20435469714285714
13705,11/12/2009,7,0.12803673514285716
13705,11/13/2009,4,0.149625773
13706,11/11/2009,5,0.5988297968
13706,11/12/2009,24,0.6479157667083333
13706,11/13/2009,20,0.72537936535
13706,11/14/2009,11,0.4194261474545455
13706,11/15/2009,7,0.26131107085714284
13706,11/16/2009,2,0.0999010065
13706,11/17/2009,3,0.15007005133333334
13706,11/7/2009,1,0.049496313
13707,11/11/2009,5,0.7588297968
13707,11/12/2009,24,0.8079157667083332
13707,11/13/2009,21,0.8442830423333334
13707,11/14/2009,12,0.5391101356666667
13707,11/15/2009,8,0.37415636124999996
13707,11/16/2009,3,0.21921860700000004
13707,11/17/2009,3,0.3100700513333334
13707,11/7/2009,2,0.126284662
13708,11/11/2009,5,0.5488297968
13708,11/12/2009,24,0.5979157667083334
13708,11/13/2009,20,0.67537936535
13708,11/14/2009,11,0.36942614745454544
13708,11/15/2009,7,0.21131107085714282
13708,11/16/2009,2,0.049901006500000004
13708,11/17/2009,2,0.1556087195
13709,11/11/2009,5,0.9388297968
13709,11/12/2009,24,0.9879157667083333
13709,11/13/2009,22,0.9816855610454546
13709,11/14/2009,14,0.6323223628571428
13709,11/15/2009,9,0.5095151432222222
13709,11/16/2009,4,0.323649696
13709,11/17/2009,4,0.4020032652499999
13709,11/7/2009,2,0.306284662
13710,11/11/2009,4,0.425734242
13710,11/12/2009,19,0.507319032631579
13710,11/13/2009,18,0.5290649193333332
13710,11/14/2009,8,0.261818365875
13710,11/15/2009,4,0.122514277
13711,11/11/2009,5,0.6388297968
13711,11/12/2009,24,0.6879157667083334
13711,11/13/2009,21,0.7291955746666666
13711,11/14/2009,12,0.4233264474166667
13711,11/15/2009,7,0.30131107085714287
13711,11/16/2009,4,0.08337326650000002
13711,11/17/2009,3,0.19007005133333335
13711,11/7/2009,2,0.052503563499999996
13712,11/10/2009,16,0.4842294111249999
13712,11/11/2009,19,0.8304034470526317
13712,11/12/2009,24,1.7079157667083331
13712,11/13/2009,24,1.6379382910416664
13712,11/14/2009,24,1.0445585949583334
13712,11/15/2009,23,0.7417177339130435
13712,11/16/2009,16,0.6928944108125
13712,11/17/2009,19,0.6066879999473684
13712,11/18/2009,1,0.777418025
13712,11/6/2009,12,0.5160709211666666
13712,11/7/2009,15,0.5703591032666667
13712,11/8/2009,15,0.5516606079333334
13712,11/9/2009,16,0.526289192875
13712,11/9/2009,16,0.526289192875
13713,11/10/2009,14,0.3690632369285714
13713,11/11/2009,17,0.7456072794705882
13713,11/12/2009,24,1.5379157667083332
13713,11/13/2009,24,1.4679382910416667
13713,11/14/2009,24,0.8745585949583333
13713,11/15/2009,20,0.6716357313000001
13713,11/16/2009,16,0.5228944108124999
13713,11/17/2009,16,0.539596119
13713,11/18/2009,1,0.607418025
13713,11/6/2009,11,0.38139639281818183
13713,11/7/2009,13,0.4710622224615385
13713,11/8/2009,15,0.38166060793333334
13713,11/9/2009,15,0.3899507649333333
13713,11/9/2009,15,0.3899507649333333
13714,11/11/2009,6,0.5603334515
13714,11/12/2009,24,0.7179157667083333
13714,11/13/2009,21,0.7591955746666667
13714,11/14/2009,13,0.41888856730769225
13714,11/15/2009,7,0.33131107085714284
13714,11/16/2009,4,0.1133732665
13714,11/17/2009,4,0.16890688599999998
13714,11/7/2009,2,0.0825035635
13867,11/12/2009,7,0.21803673514285715
13867,11/13/2009,4,0.23962577300000001
13868,11/12/2009,3,0.04313288133333334
13868,11/13/2009,2,0.0537985305
13869,11/12/2009,7,0.2980367351428571
13869,11/13/2009,7,0.20435469714285714
13870,11/11/2009,1,0.047198688
13870,11/12/2009,10,0.32561166990000007
13870,11/13/2009,11,0.2432117625454545
13870,11/14/2009,1,0.067565355
13871,11/11/2009,5,0.3588297968
13871,11/12/2009,19,0.527319032631579
13871,11/13/2009,18,0.5490649193333332
13871,11/14/2009,8,0.28181836587500003
13871,11/15/2009,4,0.142514277
13872,11/11/2009,5,0.4088297967999999
13872,11/12/2009,22,0.5015450552272728
13872,11/13/2009,19,0.5688505946315788
13872,11/14/2009,8,0.331818365875
13872,11/15/2009,4,0.192514277
13872,11/17/2009,2,0.0156087195
13873,11/11/2009,5,0.5088297968
13873,11/12/2009,24,0.5579157667083334
13873,11/13/2009,19,0.6688505946315788
13873,11/14/2009,11,0.32942614745454546
13873,11/15/2009,6,0.20170779883333334
13873,11/16/2009,1,0.044663605
13873,11/17/2009,2,0.11560871949999998
13874,11/12/2009,3,0.06313288133333333
13874,11/13/2009,2,0.0737985305
13875,11/10/2009,4,0.10156172
13875,11/11/2009,11,0.5415851732727273
13875,11/12/2009,24,1.0379157667083334
13875,11/13/2009,24,0.967938291041667
13875,11/14/2009,17,0.6052361497058822
13875,11/15/2009,13,0.4217828476923077
13875,11/16/2009,8,0.31406143225
13875,11/17/2009,9,0.2733961314444444
13875,11/18/2009,1,0.107418025
13875,11/6/2009,3,0.08652962033333333
13875,11/7/2009,4,0.30225076875
13875,11/8/2009,5,0.1595651416
13875,11/9/2009,6,0.14611831816666665
13875,11/9/2009,6,0.14611831816666665
13876,11/10/2009,18,0.6472043935555557
13876,11/11/2009,20,1.02468024435
13876,11/12/2009,24,1.9479157667083336
13876,11/13/2009,24,1.8779382910416664
13876,11/14/2009,24,1.2845585949583334
13876,11/15/2009,24,0.9495654479583333
13876,11/16/2009,19,0.8038224347368421
13876,11/17/2009,21,0.7775622786666667
13876,11/18/2009,1,1.017418025
13876,11/6/2009,14,0.6669244393571427
13876,11/7/2009,17,0.7296738994705881
13876,11/8/2009,17,0.7212982195882353
13876,11/9/2009,17,0.7330382801764705
13876,11/9/2009,17,0.7330382801764705
13877,11/10/2009,11,0.31077195690909093
13877,11/11/2009,15,0.6975504075333333
13877,11/12/2009,24,1.3979157667083335
13877,11/13/2009,24,1.3279382910416666
13877,11/14/2009,23,0.7683971318695654
13877,11/15/2009,17,0.6385202287647058
13877,11/16/2009,13,0.49017000538461536
13877,11/17/2009,13,0.4997979746923077
13877,11/18/2009,1,0.467418025
13877,11/6/2009,9,0.30647231011111115
13877,11/7/2009,12,0.35991314741666663
13877,11/8/2009,11,0.356916114
13877,11/9/2009,11,0.36655256872727277
13877,11/9/2009,11,0.36655256872727277
13878,11/10/2009,7,0.12230846542857143
13878,11/11/2009,11,0.6215851732727273
13878,11/12/2009,24,1.1179157667083335
13878,11/13/2009,24,1.0479382910416664
13878,11/14/2009,20,0.58441340535
13878,11/15/2009,13,0.5017828476923076
13878,11/16/2009,9,0.35774731122222225
13878,11/17/2009,9,0.35339613144444443
13878,11/18/2009,1,0.187418025
13878,11/6/2009,5,0.1291732586
13878,11/7/2009,7,0.24835472171428571
13878,11/8/2009,7,0.17932940242857143
13878,11/9/2009,7,0.1977634034285714
13878,11/9/2009,7,0.1977634034285714
14031,11/12/2009,7,0.14803673514285712
14031,11/13/2009,4,0.169625773
14032,11/12/2009,7,0.16803673514285714
14032,11/13/2009,4,0.189625773
14033,11/12/2009,7,0.18803673514285715
14033,11/13/2009,4,0.209625773
14034,11/11/2009,4,0.245734242
14034,11/12/2009,15,0.4423058066
14034,11/13/2009,16,0.40658080487500003
14034,11/14/2009,4,0.23848462525
14034,11/15/2009,1,0.053585445
14035,11/11/2009,4,0.23573424199999998
14035,11/12/2009,15,0.43230580659999995
14035,11/13/2009,16,0.39658080487499997
14035,11/14/2009,4,0.22848462525000002
14035,11/15/2009,1,0.043585445
14036,11/11/2009,3,0.16399739033333333
14036,11/12/2009,12,0.4093379879166667
14036,11/13/2009,13,0.35680355146153847
14036,11/14/2009,4,0.10848462525
14037,11/12/2009,3,0.033132881333333336
14037,11/13/2009,2,0.043798530499999995
14039,11/11/2009,5,0.3488297968
14039,11/12/2009,19,0.517319032631579
14039,11/13/2009,18,0.5390649193333332
14039,11/14/2009,8,0.271818365875
14039,11/15/2009,4,0.132514277
14040,11/10/2009,12,0.32266514758333337
14040,11/11/2009,15,0.7375504075333333
14040,11/12/2009,24,1.4379157667083333
14040,11/13/2009,24,1.3679382910416666
14040,11/14/2009,23,0.8083971318695654
14040,11/15/2009,18,0.6415038159444444
14040,11/16/2009,13,0.5301700053846153
14040,11/17/2009,15,0.4697403516
14040,11/18/2009,1,0.507418025
14040,11/6/2009,9,0.3464723101111111
14040,11/7/2009,13,0.3710622224615385
14040,11/8/2009,12,0.36407458733333337
14040,11/9/2009,12,0.37516172758333327
14040,11/9/2009,12,0.37516172758333327
14041,11/10/2009,15,0.40388245840000003
14041,11/11/2009,18,0.7616251872777777
14041,11/12/2009,24,1.597915766708333
14041,11/13/2009,24,1.5279382910416663
14041,11/14/2009,24,0.9345585949583334
14041,11/15/2009,21,0.697058374952381
14041,11/16/2009,16,0.5828944108124999
14041,11/17/2009,17,0.5646231033529413
14041,11/18/2009,1,0.667418025
14041,11/6/2009,12,0.4060709211666667
14041,11/7/2009,14,0.4969629923571429
14041,11/8/2009,15,0.44166060793333334
14041,11/9/2009,15,0.4499507649333333
14041,11/9/2009,15,0.4499507649333333
14196,11/12/2009,5,0.12707259680000002
14196,11/13/2009,3,0.14073403466666667
14197,11/12/2009,7,0.14803673514285712
14197,11/13/2009,4,0.169625773
14198,11/11/2009,3,0.06399739033333333
14198,11/12/2009,10,0.38561166989999995
14198,11/13/2009,12,0.2814571115833333
14198,11/14/2009,1,0.127565355
14199,11/12/2009,7,0.22803673514285716
14199,11/13/2009,5,0.2000028748
14200,11/11/2009,3,0.04399739033333333
14200,11/12/2009,10,0.3656116699
14200,11/13/2009,12,0.2614571115833333
14200,11/14/2009,1,0.107565355
14201,11/12/2009,5,0.11707259680000001
14201,11/13/2009,3,0.13073403466666667
14204,11/10/2009,10,0.22313900200000006
14204,11/11/2009,14,0.63583769
14204,11/12/2009,24,1.2879157667083334
14204,11/13/2009,24,1.2179382910416667
14204,11/14/2009,21,0.7262088965714286
14204,11/15/2009,15,0.6010122057999999
14204,11/16/2009,12,0.4181884658333334
14204,11/17/2009,13,0.38979797469230765
14204,11/18/2009,1,0.357418025
14204,11/6/2009,8,0.22382903775000002
14204,11/7/2009,9,0.35271407433333335
14204,11/8/2009,11,0.246916114
14204,11/9/2009,10,0.283585543
14204,11/9/2009,10,0.283585543
14360,11/12/2009,4,0.1261842655
14360,11/13/2009,3,0.11073403466666666
14361,11/12/2009,7,0.24803673514285712
14361,11/13/2009,5,0.22000287479999997
14362,11/12/2009,9,0.30037321977777776
14362,11/13/2009,9,0.23173765811111113
14362,11/14/2009,1,0.007565355
14363,11/11/2009,2,0.0521321175
14363,11/12/2009,10,0.35561166990000004
14363,11/13/2009,12,0.2514571115833334
14363,11/14/2009,1,0.097565355
14364,11/12/2009,4,0.1061842655
14364,11/13/2009,3,0.09073403466666667
14525,11/12/2009,4,0.1261842655
14525,11/13/2009,3,0.11073403466666666
